captured_at_utc,category,market_id,slug,question,volume24hr_usd,volume_total_usd,end_date,options_json,results_pct_json
2026-03-10T11:14:50+00:00,tech,801451,will-alibaba-have-the-best-ai-model-at-the-end-of-march-2026-712,Will Alibaba have the best AI model at the end of March 2026?,21895.563331000005,458231.3857730016,2026-03-31,"[""Yes"", ""No""]","{""Yes"": 0.2, ""No"": 99.8}"
2026-03-10T12:16:26+00:00,world,559651,xi-jinping-out-before-2027,Xi Jinping out before 2027?,25281.013403000004,7073987.833590436,2026-12-31,"[""Yes"", ""No""]","{""Yes"": 8.55, ""No"": 91.45}"
2026-03-10T12:16:26+00:00,world,1006892,will-russia-capture-lyman-by-march-31-2026-494,"Will Russia capture Lyman by March 31, 2026?",16168.385199999999,590391.0892870006,2025-12-31,"[""Yes"", ""No""]","{""Yes"": 5.5, ""No"": 94.5}"
2026-03-10T12:16:26+00:00,world,1397302,will-russia-capture-lyman-by-april-30-2026,"Will Russia capture Lyman by April 30, 2026?",8745.859007,46500.289963999996,2025-12-31,"[""Yes"", ""No""]","{""Yes"": 26.5, ""No"": 73.5}"
2026-03-10T12:16:26+00:00,world,923366,will-anutin-charnvirakul-be-the-next-prime-minister-of-thailand-after-the-election,Will Anutin Charnvirakul be the next prime minister of Thailand?,1458.785364,384193.40078000014,2026-12-31,"[""Yes"", ""No""]","{""Yes"": 97.95, ""No"": 2.05}"
2026-03-10T12:16:26+00:00,world,1397269,will-russia-capture-lyman-by-june-30-2026-413,"Will Russia capture Lyman by June 30, 2026?",1050.819375,13090.425244000002,2025-12-31,"[""Yes"", ""No""]","{""Yes"": 71.5, ""No"": 28.5}"
2026-03-10T12:16:26+00:00,world,700881,will-israel-annex-any-territory-by-june-30,Will Israel annex any territory by June 30?,506.40976499999994,98379.65408400007,2026-06-30,"[""Yes"", ""No""]","{""Yes"": 10.9, ""No"": 89.1}"
2026-03-10T12:16:26+00:00,world,923369,will-chaikasem-nitisiri-be-the-next-prime-minister-of-thailand-after-the-election,Will Chaikasem Nitisiri be the next prime minister of Thailand?,401.90999999999997,86633.66733799994,2026-12-31,"[""Yes"", ""No""]","{""Yes"": 0.15, ""No"": 99.85}"
2026-03-10T12:16:26+00:00,world,923368,will-natthaphong-ruengpanyawut-be-the-next-prime-minister-of-thailand-after-the-election,Will Natthaphong Ruengpanyawut be the next prime minister of Thailand?,277.85,208808.78952900018,2026-12-31,"[""Yes"", ""No""]","{""Yes"": 0.45, ""No"": 99.55}"
2026-03-10T12:16:26+00:00,world,644510,spain-snap-election-called-by-june-30-2026,"Spain snap election called by June 30, 2026?",82.477174,28790.800141000025,,"[""Yes"", ""No""]","{""Yes"": 20.0, ""No"": 80.0}"
2026-03-10T12:16:26+00:00,world,923376,will-yodchanan-wongsawat-be-the-next-prime-minister-of-thailand,Will Yodchanan Wongsawat be the next prime minister of Thailand?,14.0,237209.52559200008,2026-12-31,"[""Yes"", ""No""]","{""Yes"": 0.35, ""No"": 99.65}"
2026-03-10T12:16:26+00:00,world,1397270,will-russia-capture-lyman-by-december-31-2026-774,"Will Russia capture Lyman by December 31, 2026?",13.725713,7602.537050999998,2025-12-31,"[""Yes"", ""No""]","{""Yes"": 86.5, ""No"": 13.5}"
2026-03-10T12:16:26+00:00,world,923373,will-julapun-amornvivat-be-the-next-prime-minister-of-thailand-after-the-election,Will Julapun Amornvivat be the next prime minister of Thailand?,0.0,0.0,2026-12-31,"[""Yes"", ""No""]","{""Yes"": 0.05, ""No"": 99.95}"
2026-03-10T12:16:26+00:00,world,923374,will-prawit-wongsuwan-be-the-next-prime-minister-of-thailand-after-the-election,Will Prawit Wongsuwan be the next prime minister of Thailand?,0.0,0.0,2026-12-31,"[""Yes"", ""No""]","{""Yes"": 0.05, ""No"": 99.95}"
2026-03-10T12:16:26+00:00,world,923367,will-paetongtarn-shinawatra-be-the-next-prime-minister-of-thailand-after-the-election,Will Paetongtarn Shinawatra be the next prime minister of Thailand?,0.0,0.0,2026-12-31,"[""Yes"", ""No""]","{""Yes"": 0.05, ""No"": 99.95}"
2026-03-10T12:16:26+00:00,tech,694937,will-bp-be-acquired-before-2027-549,Will BP be acquired before 2027?,133465.380948,1025298.6503389991,2026-12-31,"[""Yes"", ""No""]","{""Yes"": 26.5, ""No"": 73.5}"
2026-03-10T12:16:26+00:00,tech,676716,will-amazon-be-the-largest-company-in-the-world-by-market-cap-on-march-31-453,Will Amazon be the largest company in the world by market cap on March 31?,128560.42300000002,2175305.796268002,2026-03-31,"[""Yes"", ""No""]","{""Yes"": 0.15, ""No"": 99.85}"
2026-03-10T12:16:26+00:00,tech,691340,ai-industry-downturn-by-december-31-2026-857,"AI Industry Downturn by December 31, 2026?",91295.33476599999,1772141.9467629064,2026-12-31,"[""Yes"", ""No""]","{""Yes"": 14.0, ""No"": 86.0}"
2026-03-10T12:16:26+00:00,tech,676714,will-tesla-be-the-largest-company-in-the-world-by-market-cap-on-march-31,Will Tesla be the largest company in the world by market cap on March 31?,83035.40800000002,1657892.9066910064,2026-03-31,"[""Yes"", ""No""]","{""Yes"": 0.15, ""No"": 99.85}"
2026-03-10T12:16:26+00:00,tech,1004883,will-alphabet-be-the-third-largest-company-in-the-world-by-market-cap-on-march-31,Will Alphabet be the third-largest company in the world by market cap on March 31?,67157.359623,149966.12569400007,2026-03-31,"[""Yes"", ""No""]","{""Yes"": 74.5, ""No"": 25.5}"
2026-03-10T12:16:26+00:00,tech,676710,will-nvidia-be-the-largest-company-in-the-world-by-market-cap-on-march-31-323,Will NVIDIA be the largest company in the world by market cap on March 31?,53862.51993999996,864466.4570840042,2026-03-31,"[""Yes"", ""No""]","{""Yes"": 95.0, ""No"": 5.0}"
2026-03-10T12:16:26+00:00,tech,801458,will-meituan-have-the-best-ai-model-at-the-end-of-march-2026-469,Will Meituan have the best AI model at the end of March 2026?,52843.304000000004,786449.6851890028,2026-03-31,"[""Yes"", ""No""]","{""Yes"": 0.15, ""No"": 99.85}"
2026-03-10T12:16:26+00:00,tech,897018,will-comcast-close-warner-bros-acquisition,Will Comcast close Warner Bros acquisition?,52702.81999999999,158945.85386000015,,"[""Yes"", ""No""]","{""Yes"": 0.85, ""No"": 99.15}"
2026-03-10T12:16:26+00:00,tech,800490,will-mistral-have-the-top-ai-model-at-the-end-of-march-2026,Will Mistral have the top AI model at the end of March 2026?,49973.90141299999,65082.40625600001,2026-03-31,"[""Yes"", ""No""]","{""Yes"": 0.4, ""No"": 99.6}"
2026-03-10T12:16:26+00:00,tech,676711,will-microsoft-be-the-largest-company-in-the-world-by-market-cap-on-march-31-889,Will Microsoft be the largest company in the world by market cap on March 31?,43196.10300000002,1198048.8814760004,2026-03-31,"[""Yes"", ""No""]","{""Yes"": 0.15, ""No"": 99.85}"
2026-03-10T12:16:26+00:00,tech,676712,will-apple-be-the-largest-company-in-the-world-by-market-cap-on-march-31-336,Will Apple be the largest company in the world by market cap on March 31?,42503.946259,644923.3244670016,2026-03-31,"[""Yes"", ""No""]","{""Yes"": 3.55, ""No"": 96.45}"
2026-03-10T12:16:26+00:00,tech,801452,will-baidu-have-the-best-ai-model-at-the-end-of-march-2026-986,Will Baidu have the best AI model at the end of March 2026?,35793.70697699999,493239.56364900095,2026-03-31,"[""Yes"", ""No""]","{""Yes"": 0.15, ""No"": 99.85}"
2026-03-10T12:16:26+00:00,tech,1360940,deepseek-v4-released-by-march-15-678,DeepSeek V4 released by March 15?,33978.063756999996,513127.5090169996,2026-03-31,"[""Yes"", ""No""]","{""Yes"": 13.5, ""No"": 86.5}"
2026-03-10T12:16:26+00:00,tech,801449,will-anthropic-have-the-best-ai-model-at-the-end-of-march-2026-437,Will Anthropic have the best AI model at the end of March 2026?,33134.036867999996,692672.5277939986,2026-03-31,"[""Yes"", ""No""]","{""Yes"": 77.5, ""No"": 22.5}"
2026-03-10T12:16:26+00:00,tech,929498,will-spacexs-public-ticker-be-space-625,Will SpaceX's public ticker be $SPACE?,31378.159089,261671.36897500005,2027-12-31,"[""Yes"", ""No""]","{""Yes"": 0.95, ""No"": 99.05}"
2026-03-10T12:16:26+00:00,tech,801457,will-mistral-have-the-best-ai-model-at-the-end-of-march-2026-494,Will Mistral have the best AI model at the end of March 2026?,30022.528000000002,449624.57221199956,2026-03-31,"[""Yes"", ""No""]","{""Yes"": 0.15, ""No"": 99.85}"
2026-03-10T12:16:26+00:00,tech,801456,will-moonshot-have-the-best-ai-model-at-the-end-of-march-2026-924,Will Moonshot have the best AI model at the end of March 2026?,27268.954999999994,574872.2056490008,2026-03-31,"[""Yes"", ""No""]","{""Yes"": 0.15, ""No"": 99.85}"
2026-03-10T12:16:26+00:00,tech,801454,will-xai-have-the-best-ai-model-at-the-end-of-march-2026-497,Will xAI have the best AI model at the end of March 2026?,24724.877221999996,511570.5329949995,2026-03-31,"[""Yes"", ""No""]","{""Yes"": 1.05, ""No"": 98.95}"
2026-03-10T12:16:26+00:00,tech,801450,will-openai-have-the-best-ai-model-at-the-end-of-march-2026-562,Will OpenAI have the best AI model at the end of March 2026?,23747.598324000006,678331.9181099993,2026-03-31,"[""Yes"", ""No""]","{""Yes"": 3.9, ""No"": 96.1}"
2026-03-10T12:16:26+00:00,tech,676715,will-saudi-aramco-be-the-largest-company-in-the-world-by-market-cap-on-march-31,Will Saudi Aramco be the largest company in the world by market cap on March 31?,23412.543165000003,736630.778955004,2026-03-31,"[""Yes"", ""No""]","{""Yes"": 0.25, ""No"": 99.75}"
2026-03-10T13:31:24+00:00,world,559651,xi-jinping-out-before-2027,Xi Jinping out before 2027?,24297.168339000003,7074291.629212435,2026-12-31,"[""Yes"", ""No""]","{""Yes"": 8.65, ""No"": 91.35}"
2026-03-10T13:31:24+00:00,world,1006892,will-russia-capture-lyman-by-march-31-2026-494,"Will Russia capture Lyman by March 31, 2026?",16361.57409,590585.3892870005,2025-12-31,"[""Yes"", ""No""]","{""Yes"": 5.5, ""No"": 94.5}"
2026-03-10T13:31:24+00:00,world,1397302,will-russia-capture-lyman-by-april-30-2026,"Will Russia capture Lyman by April 30, 2026?",8737.72743,46500.289963999996,2025-12-31,"[""Yes"", ""No""]","{""Yes"": 27.5, ""No"": 72.5}"
2026-03-10T13:31:24+00:00,world,1397269,will-russia-capture-lyman-by-june-30-2026-413,"Will Russia capture Lyman by June 30, 2026?",4113.819375,16153.425244000002,2025-12-31,"[""Yes"", ""No""]","{""Yes"": 71.0, ""No"": 29.0}"
2026-03-10T13:31:24+00:00,world,923366,will-anutin-charnvirakul-be-the-next-prime-minister-of-thailand-after-the-election,Will Anutin Charnvirakul be the next prime minister of Thailand?,1364.235364,384198.79078000016,2026-12-31,"[""Yes"", ""No""]","{""Yes"": 98.15, ""No"": 1.85}"
2026-03-10T13:31:24+00:00,world,700881,will-israel-annex-any-territory-by-june-30,Will Israel annex any territory by June 30?,497.1697649999999,98379.65408400007,2026-06-30,"[""Yes"", ""No""]","{""Yes"": 10.9, ""No"": 89.1}"
2026-03-10T13:31:24+00:00,world,923368,will-natthaphong-ruengpanyawut-be-the-next-prime-minister-of-thailand-after-the-election,Will Natthaphong Ruengpanyawut be the next prime minister of Thailand?,277.85,208808.78952900018,2026-12-31,"[""Yes"", ""No""]","{""Yes"": 0.45, ""No"": 99.55}"
2026-03-10T13:31:24+00:00,world,923369,will-chaikasem-nitisiri-be-the-next-prime-minister-of-thailand-after-the-election,Will Chaikasem Nitisiri be the next prime minister of Thailand?,200.95,86633.66733799994,2026-12-31,"[""Yes"", ""No""]","{""Yes"": 0.15, ""No"": 99.85}"
2026-03-10T13:31:24+00:00,world,644510,spain-snap-election-called-by-june-30-2026,"Spain snap election called by June 30, 2026?",81.697174,28790.800141000025,,"[""Yes"", ""No""]","{""Yes"": 21.0, ""No"": 79.0}"
2026-03-10T13:31:24+00:00,world,923376,will-yodchanan-wongsawat-be-the-next-prime-minister-of-thailand,Will Yodchanan Wongsawat be the next prime minister of Thailand?,14.0,237209.52559200008,2026-12-31,"[""Yes"", ""No""]","{""Yes"": 0.35, ""No"": 99.65}"
2026-03-10T13:31:24+00:00,world,1397270,will-russia-capture-lyman-by-december-31-2026-774,"Will Russia capture Lyman by December 31, 2026?",13.725713,7602.537050999998,2025-12-31,"[""Yes"", ""No""]","{""Yes"": 86.5, ""No"": 13.5}"
2026-03-10T13:31:24+00:00,world,923373,will-julapun-amornvivat-be-the-next-prime-minister-of-thailand-after-the-election,Will Julapun Amornvivat be the next prime minister of Thailand?,0.0,0.0,2026-12-31,"[""Yes"", ""No""]","{""Yes"": 0.05, ""No"": 99.95}"
2026-03-10T13:31:24+00:00,world,923374,will-prawit-wongsuwan-be-the-next-prime-minister-of-thailand-after-the-election,Will Prawit Wongsuwan be the next prime minister of Thailand?,0.0,0.0,2026-12-31,"[""Yes"", ""No""]","{""Yes"": 0.05, ""No"": 99.95}"
2026-03-10T13:31:24+00:00,world,923367,will-paetongtarn-shinawatra-be-the-next-prime-minister-of-thailand-after-the-election,Will Paetongtarn Shinawatra be the next prime minister of Thailand?,0.0,0.0,2026-12-31,"[""Yes"", ""No""]","{""Yes"": 0.05, ""No"": 99.95}"
2026-03-10T13:31:24+00:00,tech,694937,will-bp-be-acquired-before-2027-549,Will BP be acquired before 2027?,133464.047616,1025298.6503389991,2026-12-31,"[""Yes"", ""No""]","{""Yes"": 26.5, ""No"": 73.5}"
2026-03-10T13:31:24+00:00,tech,676716,will-amazon-be-the-largest-company-in-the-world-by-market-cap-on-march-31-453,Will Amazon be the largest company in the world by market cap on March 31?,129019.79800000004,2177082.1742680017,2026-03-31,"[""Yes"", ""No""]","{""Yes"": 0.15, ""No"": 99.85}"
2026-03-10T13:31:24+00:00,tech,691340,ai-industry-downturn-by-december-31-2026-857,"AI Industry Downturn by December 31, 2026?",91259.02561899998,1772141.9467629064,2026-12-31,"[""Yes"", ""No""]","{""Yes"": 14.0, ""No"": 86.0}"
2026-03-10T13:31:24+00:00,tech,676714,will-tesla-be-the-largest-company-in-the-world-by-market-cap-on-march-31,Will Tesla be the largest company in the world by market cap on March 31?,83800.48200000003,1660314.3266910063,2026-03-31,"[""Yes"", ""No""]","{""Yes"": 0.15, ""No"": 99.85}"
2026-03-10T13:31:24+00:00,tech,800490,will-mistral-have-the-top-ai-model-at-the-end-of-march-2026,Will Mistral have the top AI model at the end of March 2026?,73230.701913,88340.34875600002,2026-03-31,"[""Yes"", ""No""]","{""Yes"": 0.4, ""No"": 99.6}"
2026-03-10T13:31:24+00:00,tech,1004883,will-alphabet-be-the-third-largest-company-in-the-world-by-market-cap-on-march-31,Will Alphabet be the third-largest company in the world by market cap on March 31?,67115.327661,149979.45902600008,2026-03-31,"[""Yes"", ""No""]","{""Yes"": 74.0, ""No"": 26.0}"
2026-03-10T13:31:24+00:00,tech,676710,will-nvidia-be-the-largest-company-in-the-world-by-market-cap-on-march-31-323,Will NVIDIA be the largest company in the world by market cap on March 31?,53206.67088199995,864838.6878430042,2026-03-31,"[""Yes"", ""No""]","{""Yes"": 94.5, ""No"": 5.5}"
2026-03-10T13:31:24+00:00,tech,897018,will-comcast-close-warner-bros-acquisition,Will Comcast close Warner Bros acquisition?,53112.62922899999,159355.66308900015,,"[""Yes"", ""No""]","{""Yes"": 0.95, ""No"": 99.05}"
2026-03-10T13:31:24+00:00,tech,801458,will-meituan-have-the-best-ai-model-at-the-end-of-march-2026-469,Will Meituan have the best AI model at the end of March 2026?,51696.06499999998,786820.5901890028,2026-03-31,"[""Yes"", ""No""]","{""Yes"": 0.15, ""No"": 99.85}"
2026-03-10T13:31:24+00:00,tech,676712,will-apple-be-the-largest-company-in-the-world-by-market-cap-on-march-31-336,Will Apple be the largest company in the world by market cap on March 31?,44300.576631,647195.0552310016,2026-03-31,"[""Yes"", ""No""]","{""Yes"": 3.25, ""No"": 96.75}"
2026-03-10T13:31:24+00:00,tech,676711,will-microsoft-be-the-largest-company-in-the-world-by-market-cap-on-march-31-889,Will Microsoft be the largest company in the world by market cap on March 31?,42802.19999999999,1198960.7924760005,2026-03-31,"[""Yes"", ""No""]","{""Yes"": 0.15, ""No"": 99.85}"
2026-03-10T13:31:24+00:00,tech,801452,will-baidu-have-the-best-ai-model-at-the-end-of-march-2026-986,Will Baidu have the best AI model at the end of March 2026?,35449.562288,493240.664649001,2026-03-31,"[""Yes"", ""No""]","{""Yes"": 0.15, ""No"": 99.85}"
2026-03-10T13:31:24+00:00,tech,1360940,deepseek-v4-released-by-march-15-678,DeepSeek V4 released by March 15?,33340.19653599999,513241.2517119996,2026-03-31,"[""Yes"", ""No""]","{""Yes"": 12.0, ""No"": 88.0}"
2026-03-10T13:31:24+00:00,tech,801449,will-anthropic-have-the-best-ai-model-at-the-end-of-march-2026-437,Will Anthropic have the best AI model at the end of March 2026?,32539.144443,693008.1363439986,2026-03-31,"[""Yes"", ""No""]","{""Yes"": 77.5, ""No"": 22.5}"
2026-03-10T13:31:24+00:00,tech,929498,will-spacexs-public-ticker-be-space-625,Will SpaceX's public ticker be $SPACE?,31389.409089,261682.61897500005,2027-12-31,"[""Yes"", ""No""]","{""Yes"": 1.05, ""No"": 98.95}"
2026-03-10T13:31:24+00:00,tech,801457,will-mistral-have-the-best-ai-model-at-the-end-of-march-2026-494,Will Mistral have the best AI model at the end of March 2026?,30302.188000000002,449640.58321199956,2026-03-31,"[""Yes"", ""No""]","{""Yes"": 0.15, ""No"": 99.85}"
2026-03-10T13:31:24+00:00,tech,801456,will-moonshot-have-the-best-ai-model-at-the-end-of-march-2026-924,Will Moonshot have the best AI model at the end of March 2026?,27385.533999999992,574990.355649001,2026-03-31,"[""Yes"", ""No""]","{""Yes"": 0.15, ""No"": 99.85}"
2026-03-10T13:31:24+00:00,tech,801454,will-xai-have-the-best-ai-model-at-the-end-of-march-2026-497,Will xAI have the best AI model at the end of March 2026?,26752.382482999994,513920.4248129995,2026-03-31,"[""Yes"", ""No""]","{""Yes"": 1.45, ""No"": 98.55}"
2026-03-10T13:31:24+00:00,tech,801450,will-openai-have-the-best-ai-model-at-the-end-of-march-2026-562,Will OpenAI have the best AI model at the end of March 2026?,22646.061392000003,678606.0087159993,2026-03-31,"[""Yes"", ""No""]","{""Yes"": 3.4, ""No"": 96.6}"
2026-03-10T13:31:24+00:00,tech,676715,will-saudi-aramco-be-the-largest-company-in-the-world-by-market-cap-on-march-31,Will Saudi Aramco be the largest company in the world by market cap on March 31?,22504.936665000005,736632.1814550039,2026-03-31,"[""Yes"", ""No""]","{""Yes"": 0.25, ""No"": 99.75}"
2026-03-10T14:20:53+00:00,world,559651,xi-jinping-out-before-2027,Xi Jinping out before 2027?,32187.998640999995,7083366.828047437,2026-12-31,"[""Yes"", ""No""]","{""Yes"": 8.75, ""No"": 91.25}"
2026-03-10T14:20:53+00:00,world,1006892,will-russia-capture-lyman-by-march-31-2026-494,"Will Russia capture Lyman by March 31, 2026?",14179.964089999998,592327.1292870005,2025-12-31,"[""Yes"", ""No""]","{""Yes"": 10.5, ""No"": 89.5}"
2026-03-10T14:20:53+00:00,world,1397302,will-russia-capture-lyman-by-april-30-2026,"Will Russia capture Lyman by April 30, 2026?",8737.72743,46500.289963999996,2025-12-31,"[""Yes"", ""No""]","{""Yes"": 26.5, ""No"": 73.5}"
2026-03-10T14:20:53+00:00,world,923366,will-anutin-charnvirakul-be-the-next-prime-minister-of-thailand-after-the-election,Will Anutin Charnvirakul be the next prime minister of Thailand?,8391.580864,391226.13628000015,2026-12-31,"[""Yes"", ""No""]","{""Yes"": 99.1, ""No"": 0.9}"
2026-03-10T14:20:53+00:00,world,1397269,will-russia-capture-lyman-by-june-30-2026-413,"Will Russia capture Lyman by June 30, 2026?",4113.819375,16153.425244000002,2025-12-31,"[""Yes"", ""No""]","{""Yes"": 71.0, ""No"": 29.0}"
2026-03-10T14:20:53+00:00,world,923368,will-natthaphong-ruengpanyawut-be-the-next-prime-minister-of-thailand-after-the-election,Will Natthaphong Ruengpanyawut be the next prime minister of Thailand?,1086.46,209617.39952900016,2026-12-31,"[""Yes"", ""No""]","{""Yes"": 0.45, ""No"": 99.55}"
